Date,Composite,Nominal Dividends,Nominal Earnings,CPI,Total Return,Real Earnings,Real Composite,Real Dividends,Real Total Return
2008-09-01,8.17,0.41,0.6,8.753424793,53.90952787,21.63706258,294.6246687,14.78532609,1944.073047
2008-10-01,8.27,0.4067,0.5933,8.848509091,54.79300848,21.16553752,295.0261172,14.5087209,1954.699944
2008-11-01,8.83,0.4033,0.5867,8.94367438,58.72596935,20.70738054,311.6519007,14.2343388,2072.713474
2008-12-01,9.03,0.4,0.58,9.038839669,60.27780697,20.25537864,315.3552917,13.96922665,2105.085869
2009-01-01,9.06,0.4033,0.595,8.94367438,60.70241061,21.00032627,319.7696739,14.2343388,2142.471308
2009-02-01,8.8,0.4067,0.61,9.038839669,59.18747453,21.30307064,307.3229863,14.2032112,2067.008117
2009-03-01,8.92,0.41,0.625,9.038839669,60.22437631,21.82691664,311.5137543,14.31845732,2103.219906
2009-04-01,9.32,0.4133,0.64,9.229089256,63.15755775,21.89002126,318.7734346,14.13616529,2160.18794
2009-05-01,9.63,0.4167,0.655,9.324254545,65.49360808,22.17441823,326.0147291,14.10699249,2217.225431
2009-06-01,9.8,0.42,0.67,9.419419835,66.88781261,22.45306863,328.4180188,14.07505795,2241.547234
2009-07-01,9.94,0.4233,0.685,9.419419835,68.08411479,22.95574927,333.1097047,14.18564769,2281.637764
2009-08-01,10.18,0.4267,0.7,9.514585124,69.97155394,23.22379769,337.7403721,14.15656353,2321.436018
2009-09-01,10.19,0.43,0.715,9.609669421,70.28658632,23.48673509,334.7270358,14.12488963,2308.814592
2009-10-01,10.23,0.4333,0.73,9.8,70.81155147,23.51374694,329.5145633,13.95685829,2280.883427
2009-11-01,10.18,0.4367,0.745,9.895165289,70.71735527,23.76611943,324.7504641,13.93109309,2255.942431
2009-12-01,10.3,0.44,0.76,9.990330579,71.80567082,24.01368384,325.44861,13.90265907,2268.840365
2010-01-01,10.08,0.4425,0.7575,9.895165289,70.52902873,24.16487982,321.560381,14.11611791,2249.934658
2010-02-01,9.72,0.445,0.755,9.895165289,68.26960424,24.08512774,310.0760816,14.19586999,2177.857138
2010-03-01,9.96,0.4475,0.7525,10.08541488,70.21719605,23.55254224,311.7386322,14.00632911,2197.732194
2010-04-01,9.72,0.45,0.75,10.18058017,68.78958739,23.25486328,301.3830282,13.95291797,2132.923267
2010-05-01,9.56,0.4525,0.7475,9.990330579,67.92411483,23.61872194,302.0668652,14.29762097,2146.195025
2010-06-01,9.1,0.455,0.745,9.895165289,64.92519885,23.76611943,290.2975661,14.51487831,2071.167825
2010-07-01,8.64,0.4575,0.7425,9.895165289,61.91527377,23.68636735,275.6231837,14.59463039,1975.148712
2010-08-01,8.85,0.46,0.74,9.8,63.69486015,23.83585306,285.0639184,14.81688163,2051.650442
2010-09-01,8.91,0.4625,0.7375,9.704834711,64.40408022,23.98827048,289.8108339,15.04349166,2094.837283
2010-10-01,9.32,0.465,0.735,9.419419835,67.64777618,24.63135141,312.3322382,15.58309987,2267.015166
2010-11-01,9.31,0.4675,0.7325,9.229089256,67.85796576,25.05381339,318.431403,15.98997647,2320.956739
2010-12-01,9.05,0.47,0.73,9.229089256,66.24837384,24.9683055,309.5385818,16.07548436,2265.903612
2011-01-01,9.27,0.47,0.7183,9.229089256,68.14554182,24.56812855,317.0632766,16.07548436,2330.792748
2011-02-01,9.43,0.47,0.7067,8.94367438,69.60965405,24.94274046,332.8287003,16.58849302,2456.84949
2011-03-01,9.32,0.47,0.695,9.038839669,69.08678196,24.27153131,325.482981,16.41384132,2412.72229
2011-04-01,9.28,0.47,0.6833,8.753424793,69.08060467,24.6410081,334.6532345,16.94903235,2491.168944
2011-05-01,9.48,0.47,0.6717,8.753424793,70.86096868,24.22269155,341.8655887,16.94903235,2555.372022
2011-06-01,9.67,0.47,0.66,8.753424793,72.57394041,23.80076883,348.7173252,16.94903235,2617.144817
2011-07-01,9.63,0.47,0.6483,8.848509091,72.56768619,23.12762174,343.5431086,16.76690146,2588.79839
2011-08-01,9.17,0.47,0.6367,9.134004959,69.39646072,22.00384932,316.9079602,16.24282893,2398.286893
2011-09-01,8.67,0.47,0.625,9.229089256,65.90897955,21.37697388,296.5413817,16.07548436,2254.295255
2011-10-01,8.72,0.47,0.6133,9.229089256,66.58682084,20.97679693,298.2515396,16.07548436,2277.479568
2011-11-01,9.07,0.47,0.6017,9.134004959,69.55853771,20.79427695,313.4520391,16.24282893,2403.888146
2011-12-01,9.11,0.47,0.59,9.038839669,70.16567306,20.60460931,318.149137,16.41384132,2450.400475
2012-01-01,9.12,0.4708,0.5992,9.134004959,70.54487064,20.70787893,315.1799997,16.2704763,2437.975033
2012-02-01,9.04,0.4717,0.6083,9.229089256,70.23011314,20.80578114,309.1965503,16.13362973,2402.091671
2012-03-01,9.3,0.4725,0.6175,9.419419835,72.55590298,20.69368639,311.6619974,15.83444019,2431.496521
2012-04-01,9.59,0.4733,0.6267,9.704834711,75.12611132,20.38433778,311.9288324,15.39477752,2443.587089
2012-05-01,9.58,0.4742,0.6358,9.704834711,75.35733889,20.68032864,311.6035677,15.42405134,2451.108106
2012-06-01,9.58,0.475,0.645,9.609669421,75.66870577,21.18733445,314.6894016,15.60307576,2485.609576
2012-07-01,9.59,0.4758,0.6542,9.609669421,76.06087187,21.48954139,315.0178874,15.62935462,2498.491676
2012-08-01,9.81,0.4767,0.6633,9.704834711,78.12082077,21.57480652,319.0846555,15.50536751,2540.994412
2012-09-01,9.86,0.4775,0.6725,9.8,78.83586651,21.66163673,317.5966367,15.38056735,2539.351527
2012-10-01,9.84,0.4783,0.6817,9.8,78.99464429,21.95797437,316.9524245,15.40633584,2544.465857
2012-11-01,9.73,0.4792,0.6908,9.8,78.43215532,22.25109094,313.4092571,15.43532539,2526.347743
2012-12-01,9.38,0.48,0.7,9.704834711,75.93328912,22.76852791,305.098274,15.61270485,2469.841733
2013-01-01,9.3,0.48,0.6942,9.8,75.60947979,22.36060702,299.5586939,15.46109388,2435.427635
2013-02-01,8.97,0.48,0.6883,9.8,73.25176482,22.17056441,288.9291918,15.46109388,2359.484193
2013-03-01,8.8,0.48,0.6825,9.8,72.19014504,21.98374286,283.4533878,15.46109388,2325.28877
2013-04-01,8.79,0.48,0.6767,9.8,72.43624781,21.79692131,283.1312816,15.46109388,2333.215891
2013-05-01,8.55,0.48,0.6708,9.7,70.78809655,21.82963002,278.2399175,15.6204866,2303.634403
2013-06-01,8.12,0.48,0.665,9.8,67.55916583,21.42005714,261.5501714,15.46109388,2176.122094
2013-07-01,8.23,0.48,0.6592,9.9,68.80717998,21.01875846,262.4156283,15.30492121,2193.934309
2013-08-01,8.45,0.48,0.6533,9.9,70.98091835,20.83063547,269.4303838,15.30492121,2263.244506
2013-09-01,8.53,0.48,0.6475,10.0,71.98893139,20.439244,269.261392,15.151872,2272.431404
2013-10-01,8.26,0.48,0.6417,10.0,70.04784649,20.25615888,260.738464,15.151872,2211.158341
2013-11-01,8.05,0.48,0.6358,10.1,68.60618379,19.87120507,251.5935842,15.00185347,2144.208158
2013-12-01,8.04,0.48,0.63,10.0,68.86185901,19.886832,253.793856,15.151872,2173.720986
2014-01-01,8.37,0.475,0.6208,10.0,72.0273062,19.59642112,264.210768,14.99404,2273.642758
2014-02-01,8.48,0.47,0.6117,9.9,73.31094696,19.50420897,270.3869414,14.98606869,2337.538057
2014-03-01,8.32,0.465,0.6025,9.9,72.26272145,19.21086465,265.285301,14.82664242,2304.115122
2014-04-01,8.12,0.46,0.5933,9.8,70.85857802,19.11055624,261.5501714,14.81688163,2282.398181
2014-05-01,8.17,0.455,0.5842,9.9,71.6257763,18.62736453,260.5025131,14.5077899,2283.805965
2014-06-01,8.13,0.45,0.575,9.9,71.60385899,18.3340202,259.227103,14.34836364,2283.107126
2014-07-01,7.68,0.445,0.5658,10.0,67.96715213,17.86026912,242.429952,14.047048,2145.478311
2014-08-01,7.68,0.44,0.5567,10.2,68.29164808,17.22844596,237.6764235,13.61687843,2113.452431
2014-09-01,7.68,0.435,0.5475,10.2,68.61398821,16.94372941,237.6764235,13.46214118,2123.428037
2014-10-01,7.68,0.43,0.5383,10.1,68.93412726,16.82395358,240.0296554,13.4391604,2154.457658
2014-11-01,7.68,0.425,0.5292,10.2,69.2520201,16.37739106,237.6764235,13.15266667,2143.173497
2014-12-01,7.35,0.42,0.52,10.1,66.59194902,16.25200792,229.7158812,13.12662178,2081.255544
2015-01-01,7.48,0.4208,0.55,10.1,68.08747433,17.18962376,233.7788832,13.15162487,2127.996485
2015-02-01,7.38,0.4217,0.58,10.0,67.49709464,18.308512,232.960032,13.31155088,2130.640288
2015-03-01,7.57,0.4225,0.61,9.9,69.5568383,19.45000404,241.3713616,13.47151919,2217.837354
2015-04-01,8.14,0.4233,0.64,10.0,75.1183991,20.202496,256.950496,13.36205712,2371.217433
2015-05-01,7.95,0.4242,0.67,10.1,73.6912418,20.94008713,248.468198,13.257888,2303.135857
2015-06-01,8.04,0.425,0.7,10.1,74.85377135,21.87770297,251.2810455,13.28289109,2339.469394
2015-07-01,8.01,0.4258,0.73,10.1,74.90482212,22.81531881,250.3434297,13.30789418,2341.064928
2015-08-01,8.35,0.4267,0.76,10.1,78.41682339,23.75293465,260.9697426,13.33602265,2450.828528
2015-09-01,8.66,0.4275,0.79,10.1,81.66266944,24.6905505,270.6584396,13.36102574,2552.273751
2015-10-01,9.14,0.4283,0.82,10.2,86.52557454,25.3769098,282.859702,13.25479325,2677.745977
2015-11-01,9.46,0.4292,0.85,10.3,89.89350837,26.04994175,289.9205282,13.15368823,2754.965478
2015-12-01,9.48,0.43,0.88,10.3,90.42406379,26.96935146,290.533468,13.17820583,2771.225405
2016-01-01,9.33,0.4408,0.9342,10.4,89.34368063,28.35512585,283.1870308,13.37929723,2711.786885
2016-02-01,9.2,0.4517,0.9883,10.4,88.45926119,29.99718569,279.2412308,13.71013738,2684.942714
2016-03-01,9.17,0.4625,1.042,10.5,88.54139048,31.3258941,275.6798933,13.90424762,2661.840903
2016-04-01,9.07,0.4733,1.097,10.6,87.95666649,32.66824604,270.1011774,14.0946954,2619.316337
2016-05-01,9.27,0.4842,1.151,10.7,90.28746966,33.95600598,273.477129,14.28453353,2663.598488
2016-06-01,9.36,0.495,1.205,10.8,91.56581167,35.21991852,273.5754667,14.46793333,2676.299109
2016-07-01,9.23,0.5058,1.259,10.8,90.70640391,36.79823852,269.7758074,14.78359733,2651.180212
2016-08-01,9.3,0.5167,1.313,10.9,91.81746728,38.02448,269.328,14.963632,2659.033852
2016-09-01,9.68,0.5275,1.368,11.1,96.00314259,38.90345514,275.2817586,15.00114955,2730.156397
2016-10-01,9.98,0.5383,1.422,11.3,99.42333719,39.72338124,278.7899752,15.03733904,2777.377727
2016-11-01,10.21,0.5492,1.476,11.5,102.1705959,40.51478817,280.2547339,15.07501468,2804.48513
2016-12-01,9.8,0.56,1.53,11.6,98.53475038,41.6349931,266.6816552,15.23895172,2681.3684
2017-01-01,9.57,0.5708,1.509,11.7,96.70046232,40.71256205,258.1969641,15.40008643,2608.961943
2017-02-01,9.03,0.5817,1.488,12.0,91.73382755,39.142336,237.53716,15.3018124,2413.088912
2017-03-01,9.31,0.5925,1.468,12.0,95.07987732,38.61622933,244.9026533,15.58591,2501.107866
2017-04-01,9.17,0.6033,1.447,12.6,94.16354628,36.2512546,229.7332444,15.11429295,2359.050926
2017-05-01,8.86,0.6142,1.426,12.8,91.50584779,35.1669425,218.498675,15.14693975,2256.648589
2017-06-01,9.04,0.625,1.405,13.0,93.90279837,34.11599385,219.5078892,15.17615385,2280.133304
2017-07-01,8.79,0.6358,1.384,12.8,91.85629214,34.13117,216.7723875,15.67962275,2265.290985
2017-08-01,8.53,0.6467,1.363,13.0,89.70244149,33.09615631,207.1241477,15.70306991,2178.140884
2017-09-01,8.12,0.6575,1.343,13.3,85.96703061,31.87494376,192.7211789,15.60519398,2040.353139
2017-10-01,7.68,0.6683,1.322,13.5,81.89833034,30.91168948,179.5777422,15.62653713,1914.989226
2017-11-01,7.04,0.6792,1.301,13.5,75.67704311,30.42065659,164.6129304,15.88140658,1769.519862
2017-12-01,6.8,0.69,1.28,13.7,73.71524476,29.49269489,156.6799416,15.89840584,1698.48533
2018-01-01,7.21,0.68,1.256,14.0,78.77413411,28.31957029,162.56696,15.33225143,1776.154162
2018-02-01,7.43,0.67,1.232,14.1,81.78780012,27.58142184,166.3392567,14.99963688,1831.025825
2018-03-01,7.28,0.66,1.208,14.0,80.74206109,27.23729371,164.14528,14.88130286,1820.525855
2018-04-01,7.21,0.65,1.183,14.2,80.5664545,26.29792338,160.2772845,14.44940845,1790.980936
2018-05-01,7.44,0.64,1.159,14.5,83.7324964,25.23135007,161.9682869,13.93275586,1822.850672
2018-06-01,7.45,0.63,1.135,14.7,84.43589439,24.3726966,159.9793741,13.52845714,1813.154569
2018-07-01,7.51,0.62,1.111,15.1,85.70148833,23.22534464,156.995804,12.96103841,1791.5811
2018-08-01,7.58,0.61,1.087,15.4,87.08039599,22.28095896,155.3722805,12.50357403,1784.944553
2018-09-01,7.54,0.6,1.063,15.7,87.19527778,21.37266446,151.5991439,12.06359236,1753.147144
2018-10-01,7.86,0.59,1.038,16.0,91.46445418,20.478702,155.06994,11.64011,1804.502216
2018-11-01,8.06,0.58,1.014,16.3,94.35423443,19.63701202,156.0890699,11.23221595,1827.253685
2018-12-01,7.9,0.57,0.99,16.5,93.03725535,18.93984,151.136097,10.90475636,1779.909829
2019-01-01,7.85,0.5667,0.985,16.5,93.00457454,18.84418424,150.1795394,10.84162356,1779.284607
2019-02-01,7.88,0.5633,0.98,16.2,93.9161576,19.09572346,153.5452049,10.9761439,1829.996912
2019-03-01,8.12,0.56,0.975,16.4,97.33273524,18.76660976,156.2921756,10.77877073,1873.441496
2019-04-01,8.39,0.5567,0.97,16.7,101.1252557,18.33497485,158.5880814,10.5227634,1911.473217
2019-05-01,8.97,0.5533,0.965,16.9,108.6717832,18.02460118,167.5447385,10.33472729,2029.808862
2019-06-01,9.21,0.55,0.96,16.9,112.1346614,17.93120947,172.0275408,10.27308876,2094.489691
2019-07-01,9.51,0.5467,0.955,17.4,116.3419434,17.32523678,172.5267034,9.918017747,2110.63007
2019-08-01,8.87,0.5433,0.95,17.7,109.0662902,16.94241808,158.1886825,9.689279729,1945.101775
2019-09-01,9.01,0.54,0.945,17.8,111.3410662,16.75856629,159.7827326,9.576323596,1974.514962
2019-10-01,9.47,0.5367,0.94,18.1,117.5782049,16.3936,165.1568,9.360048,2050.563894
2019-11-01,9.19,0.5333,0.935,18.5,114.6535454,15.95382919,156.8082249,9.099654659,1956.324148
2019-12-01,8.92,0.53,0.93,18.9,111.8360707,15.53267302,148.9800466,8.851953439,1867.863567
2020-01-01,8.83,0.5283,0.9192,19.3,111.259651,15.03411134,144.4203689,8.640688663,1819.723652
2020-02-01,8.1,0.5267,0.9083,19.5,102.6145577,14.70346724,131.1219692,8.526165579,1661.113936
2020-03-01,8.67,0.525,0.8975,19.7,110.3898275,14.38113909,138.9242071,8.412365482,1768.837284
2020-04-01,8.6,0.5233,0.8867,20.3,110.0537984,13.78814132,133.7295764,8.137289222,1711.331144
2020-05-01,8.06,0.5217,0.8758,20.6,103.6997912,13.42031705,123.5073709,7.994267417,1589.043247
2020-06-01,7.92,0.52,0.865,20.9,102.4560799,13.06456268,119.6200421,7.853841148,1547.44957
2020-07-01,7.91,0.5183,0.8542,20.8,102.8854597,12.96347062,120.0433769,7.865800538,1561.405565
2020-08-01,7.6,0.5167,0.8433,20.3,99.41334641,13.11327346,118.1796256,8.034659547,1545.87264
2020-09-01,7.87,0.515,0.8325,20.0,103.5065165,13.139514,124.213784,8.128348,1633.664052
2020-10-01,7.88,0.5133,0.8217,19.9,104.2006152,13.03422657,124.996599,8.142227698,1652.883568
2020-11-01,7.48,0.5117,0.8108,19.8,99.47511289,12.92628137,119.2508444,8.157841859,1585.894547
2020-12-01,6.81,0.51,0.8,19.4,91.13010843,13.01707216,110.8078268,8.298383505,1482.808997
2021-01-01,7.11,0.5058,0.7575,19.0,95.70869384,12.58502526,118.1247916,8.403307958,1590.094165
2021-02-01,7.06,0.5017,0.715,18.4,95.59842468,12.2662913,121.1189043,8.606990696,1640.053322
2021-03-01,6.88,0.4975,0.6725,18.3,93.72245229,11.60022077,118.6758645,8.581575956,1616.655966
2021-04-01,6.91,0.4933,0.63,18.1,94.69112196,10.9872,120.5104,8.603152,1651.413167
2021-05-01,7.12,0.4892,0.5875,17.7,98.12750069,10.47754802,126.978965,8.724453605,1750.018044
2021-06-01,6.55,0.485,0.545,17.6,90.82880843,9.774822727,117.4772273,8.698695455,1629.055965
2021-07-01,6.53,0.4808,0.5025,17.7,91.10707277,8.961647458,116.4568316,8.57464696,1624.81486
2021-08-01,6.45,0.4767,0.46,17.7,90.54515281,8.203697175,115.0301017,8.501527051,1614.793509
2021-09-01,6.61,0.4725,0.4175,17.5,93.34398069,7.530841143,119.2308023,8.522928,1683.73339
2021-10-01,6.7,0.4683,0.375,17.5,95.16602413,6.764228571,120.8542171,8.44716864,1716.599305
2021-11-01,7.06,0.4642,0.3325,17.4,100.828876,6.032085057,128.0797609,8.421334989,1829.198064
2021-12-01,7.31,0.46,0.29,17.3,104.9467692,5.291477457,133.3817249,8.393378035,1914.908495
2022-01-01,7.3,0.4642,0.3233,16.9,105.3585644,6.038708355,136.3519053,8.670486911,1967.923425
2022-02-01,7.46,0.4683,0.3567,16.9,108.2310286,6.662565018,139.3404402,8.747068118,2021.576297
2022-03-01,7.74,0.4725,0.39,16.7,112.8645788,7.371794012,146.3017581,8.931211976,2133.370324
2022-04-01,8.21,0.4767,0.4233,16.7,120.2973821,8.001231808,155.185715,9.010600527,2273.865439
2022-05-01,8.53,0.4808,0.4567,16.7,125.5732746,8.632559808,161.2343665,9.088098874,2373.590548
2022-06-01,8.45,0.485,0.49,16.7,124.9905538,9.261997605,159.7222036,9.167487425,2362.575938
2022-07-01,8.51,0.4892,0.5233,16.8,126.4810723,9.83255781,159.8988476,9.191835048,2376.519119
2022-08-01,8.83,0.4933,0.5567,16.6,131.8480957,10.58615354,167.9104289,9.380545253,2507.21068
2022-09-01,9.06,0.4975,0.59,16.6,135.9014665,11.21938313,172.2840867,9.460412048,2584.289188
2022-10-01,9.26,0.5017,0.6233,16.7,139.5286307,11.78163899,175.0328527,9.483151425,2637.37519
2022-11-01,8.8,0.5058,0.6567,16.8,133.2325142,12.33908029,165.3478095,9.503741143,2503.375498
2022-12-01,8.78,0.51,0.69,16.9,133.5731655,12.8880568,163.9958533,9.52595503,2494.925427
2023-01-01,8.9,0.5117,0.7142,16.8,136.0474892,13.4194779,167.2267619,9.614599333,2556.267538
2023-02-01,9.28,0.5133,0.7383,16.8,142.5101271,13.87230543,174.366781,9.644662571,2677.697427
2023-03-01,9.43,0.515,0.7625,16.8,145.4726895,14.3270119,177.1852095,9.676604762,2733.362563
2023-04-01,9.1,0.5167,0.7867,16.9,141.0461597,14.69425259,169.9729231,9.651099929,2634.508577
2023-05-01,8.67,0.5183,0.8108,16.9,135.0507938,15.14440066,161.9412355,9.680985278,2522.525075
2023-06-01,8.34,0.52,0.835,17.0,130.5854465,15.50467294,154.8610447,9.655604706,2424.772023
2023-07-01,8.06,0.5217,0.8592,17.2,126.8820025,15.76851795,147.9216186,9.574529581,2328.609328
2023-08-01,8.1,0.5233,0.8833,17.1,128.1981803,16.30561469,149.5250526,9.660056795,2366.523414
2023-09-01,8.15,0.525,0.9075,17.2,129.6819555,16.65494651,149.5733488,9.635093023,2379.995628
2023-10-01,8.03,0.5267,0.9317,17.3,128.4709276,17.00023982,146.5191861,9.61041785,2344.141439
2023-11-01,8.27,0.5283,0.9558,17.3,133.0150067,17.43997984,150.8983399,9.639612208,2427.05486
2023-12-01,8.55,0.53,0.98,17.3,138.2289162,17.88154451,156.0073526,9.670631214,2522.190324
2024-01-01,8.83,0.5317,0.9758,17.3,143.4720495,17.80490932,161.1163653,9.70165022,2617.859018
2024-02-01,8.87,0.5333,0.9717,17.2,144.8440788,17.83318074,162.7871907,9.787419256,2658.259377
2024-03-01,8.7,0.535,0.9675,17.1,142.7960673,17.85993684,160.6009825,9.876037427,2635.998702
2024-04-01,8.5,0.5367,0.9633,17.0,140.2474858,17.88700772,157.832,9.965698165,2604.181315
2024-05-01,8.47,0.5383,0.9592,17.0,140.4926439,17.81087699,157.2749459,9.995407718,2608.733526
2024-06-01,8.63,0.54,0.955,17.0,143.8929971,17.73288941,160.2459012,10.02697412,2671.872885
2024-07-01,9.03,0.5417,0.9508,17.1,151.3151024,17.5516568,166.6927439,9.999718643,2793.259093
2024-08-01,9.34,0.5433,0.9467,17.0,157.2684217,17.57877111,173.4295153,10.08825007,2920.234063
2024-09-01,9.25,0.545,0.9425,17.1,156.5177204,17.39843977,170.7539181,10.06063626,2889.298812
2024-10-01,9.13,0.5467,0.9383,17.2,155.2581052,17.2202053,167.5588558,10.03334353,2849.383403
2024-11-01,9.64,0.5483,0.9342,17.2,164.7077915,17.14495981,176.9186605,10.06270763,3022.809319
2024-12-01,10.16,0.55,0.93,17.3,174.3755465,16.96922081,185.3841757,10.03556069,3181.738874
2025-01-01,10.58,0.5542,0.9567,17.3,182.3766266,17.45640166,193.0476948,10.11219588,3327.730373
2025-02-01,10.67,0.5583,0.9833,17.2,184.7300263,18.04607042,195.8217953,10.24623321,3390.268548
2025-03-01,10.39,0.5625,1.01,17.3,180.6939263,18.42893873,189.5808647,10.26364162,3297.027025
2025-04-01,10.28,0.5667,1.037,17.2,179.6021976,19.03160279,188.6642977,10.4003947,3296.159773
2025-05-01,10.61,0.5708,1.063,17.3,186.1986765,19.39600185,193.595089,10.41508735,3397.469307
2025-06-01,10.8,0.575,1.09,17.5,190.3739609,19.66135771,194.8097829,10.37181714,3433.954629
2025-07-01,11.1,0.5792,1.117,17.7,196.5129336,19.92071684,197.9587797,10.32952479,3504.636083
2025-08-01,11.25,0.5833,1.143,17.7,200.0290693,20.38440407,200.6338983,10.4026447,3567.343284
2025-09-01,11.51,0.5875,1.17,17.7,205.5224602,20.86592542,205.2707706,10.47754802,3665.313101
2025-10-01,11.89,0.5917,1.197,17.7,213.1881861,21.34744678,212.0477379,10.55245134,3802.024609
2025-11-01,12.26,0.5958,1.223,18.0,220.7125278,21.44761511,215.0022578,10.4484784,3870.611076
2025-12-01,12.46,0.6,1.25,17.9,225.2131911,22.04357542,219.7303598,10.5809162,3971.60317
2026-01-01,12.65,0.6075,1.249,17.9,229.5624626,22.02594056,223.0809832,10.71317765,4048.301967
2026-02-01,12.67,0.615,1.248,17.9,230.8554528,22.0083057,223.4336804,10.84543911,4071.103668
2026-03-01,11.81,0.6225,1.248,17.8,216.1309017,22.13194787,209.4377438,11.03937303,3832.85084
2026-04-01,11.48,0.63,1.247,17.9,211.052466,21.99067084,202.4481966,11.10996201,3721.880761
2026-05-01,11.56,0.6375,1.246,17.8,213.4998841,22.09648,205.0042607,11.30538202,3786.192551
2026-06-01,12.11,0.645,1.245,17.7,224.6504511,22.20348475,215.9712452,11.50301017,4006.444068
2026-07-01,12.62,0.6525,1.244,17.5,235.1200711,22.43920091,227.6388389,11.76975771,4241.082408
2026-08-01,13.12,0.66,1.243,17.4,245.4601377,22.55002023,238.0179126,11.97346207,4453.041891
2026-09-01,13.32,0.6675,1.242,17.5,250.2425879,22.40312503,240.2653989,12.04032686,4513.861502
2026-10-01,13.02,0.675,1.242,17.6,245.6632613,22.27583455,233.5196182,12.10643182,4406.082257
2026-11-01,13.19,0.6825,1.241,17.7,249.9439719,22.13214825,235.2320994,12.17178983,4457.531862
2026-12-01,13.49,0.69,1.24,17.7,256.71842,22.11431412,240.5823367,12.30554576,4578.348211
1927-01-01,13.4,0.6967,1.229,17.5,256.1105613,22.16863177,241.7084343,12.56703479,4619.707669
1927-02-01,13.66,0.7033,1.218,17.4,262.2000358,22.09648,247.8143816,12.75899375,4756.730581
1927-03-01,13.87,0.71,1.208,17.3,267.3666178,22.04174058,253.0785942,12.95499653,4878.498037
1927-04-01,14.21,0.7167,1.197,17.3,275.0719618,21.84102936,259.2823954,13.07724791,5019.093396
1927-05-01,14.7,0.7233,1.186,17.4,285.7239832,21.51594851,266.6816552,13.12182593,5183.492841
1927-06-01,14.89,0.73,1.175,17.6,290.5994321,21.07415909,267.0589182,13.09288182,5212.032905
1927-07-01,15.22,0.7367,1.164,17.3,298.2379946,21.23889572,277.7113341,13.44217739,5441.791811
1927-08-01,16.03,0.7433,1.153,17.2,315.3238116,21.16049953,294.191507,13.64145647,5786.998585
1927-09-01,16.94,0.75,1.143,17.3,334.4537184,20.85571977,309.0952694,13.68485549,6102.601074
1927-10-01,16.68,0.7567,1.132,17.4,330.5654143,20.53630161,302.6020414,13.72775568,5996.988559
1927-11-01,17.06,0.7633,1.121,17.3,339.3568754,20.45429734,311.2848462,13.9275336,6192.0664
1927-12-01,17.46,0.77,1.11,17.3,348.5900612,20.25358613,318.5834358,14.04978497,6360.539485
1928-01-01,17.53,0.7767,1.133,17.3,351.2798548,20.67325503,319.860689,14.17203635,6409.618734
1928-02-01,17.32,0.7833,1.155,17.1,348.379742,21.32116491,319.7251743,14.45962639,6431.049292
1928-03-01,18.25,0.79,1.177,17.1,368.4102363,21.72728234,336.8928655,14.5833076,6800.809872
1928-04-01,19.4,0.7967,1.2,17.1,392.9653673,22.15185965,358.121731,14.70698882,7254.094719
1928-05-01,20.0,0.8033,1.222,17.2,406.4749022,22.42682605,367.0511628,14.74260995,7459.854275
1928-06-01,19.02,0.81,1.245,17.1,387.9294848,22.98255439,351.1069754,14.95250526,7161.132917
1928-07-01,19.16,0.8167,1.268,17.1,392.1730159,23.4071317,353.6913591,15.07618648,7239.468005
1928-08-01,19.78,0.8233,1.29,17.1,406.2676718,23.81324912,365.1364865,15.19802171,7499.653705
1928-09-01,21.17,0.83,1.312,17.3,436.2379571,23.93937387,386.2778543,15.14457341,7959.804538
1928-10-01,21.6,0.8367,1.335,17.2,446.5355015,24.50066512,396.4152558,15.3555854,8195.068752
1928-11-01,23.06,0.8433,1.357,17.2,478.1707845,24.9044214,423.2099907,15.47671228,8775.657124
1928-12-01,23.15,0.85,1.38,17.1,481.5058149,25.4746386,427.3462924,15.69090058,8888.541027
1929-01-01,24.86,0.86,1.399,17.1,518.5633899,25.82537637,458.9126924,15.87549942,9572.619527
1929-02-01,24.99,0.87,1.418,17.1,522.7874079,26.17611415,461.3124772,16.06009825,9650.594404
1929-03-01,25.43,0.88,1.438,17.0,533.5262715,26.70146071,472.1962071,16.34025412,9906.766881
1929-04-01,25.28,0.89,1.457,16.9,531.9352737,27.21434604,472.188516,16.62372544,9935.669599
1929-05-01,25.66,0.9,1.476,17.0,541.5092669,27.40706259,476.4669553,16.71162353,10054.9989
1929-06-01,26.15,0.91,1.495,17.1,553.4501864,27.59752515,482.7259415,16.79849357,10216.62571
1929-07-01,28.48,0.92,1.514,17.3,604.385946,27.62516162,519.6595792,16.78675607,11027.91244
1929-08-01,30.1,0.93,1.533,17.3,640.4093008,27.97184462,549.2188671,16.96922081,11685.21165
1929-09-01,31.3,0.94,1.552,17.3,667.607193,28.31852763,571.1146358,17.15168555,12181.47728
1929-10-01,27.99,0.95,1.572,17.3,598.695769,28.68345711,510.7188069,17.33415029,10924.08678
1929-11-01,20.58,0.96,1.591,17.3,441.9097745,29.03014012,375.5124347,17.51661503,8063.295205
1929-12-01,21.4,0.97,1.61,17.2,461.2531688,29.5476186,392.7447442,17.8019814,8465.175597
1930-01-01,21.71,0.9708,1.557,17.1,469.678583,28.74203789,400.7640608,17.92085446,8670.211709
1930-02-01,23.07,0.9717,1.503,17.0,500.852931,27.90841129,428.3746165,18.04298287,9300.072919
